   136    0.39387E+04    0.10682E+01   -0.42667E+02    0.35672E+07    0.34809E+04
   137    0.39735E+04    0.10697E+01   -0.42985E+02    0.35450E+07    0.34340E+04
   138    0.40081E+04    0.10706E+01   -0.43285E+02    0.35230E+07    0.33878E+04
   139    0.40427E+04    0.10712E+01   -0.43567E+02    0.35011E+07    0.33424E+04
   140    0.40772E+04    0.10712E+01   -0.43829E+02    0.34794E+07    0.32977E+04
   141    0.41116E+04    0.10708E+01   -0.44071E+02    0.34579E+07    0.32537E+04
   142    0.41458E+04    0.10700E+01   -0.44293E+02    0.34365E+07    0.32105E+04
   143    0.41800E+04    0.10687E+01   -0.44494E+02    0.34154E+07    0.31680E+04
   144    0.42141E+04    0.10669E+01   -0.44674E+02    0.33944E+07    0.31262E+04
   145    0.42480E+04    0.10647E+01   -0.44833E+02    0.33736E+07    0.30851E+04
   146    0.42818E+04    0.10620E+01   -0.44970E+02    0.33529E+07    0.30446E+04
   147    0.43155E+04    0.10589E+01   -0.45084E+02    0.33324E+07    0.30048E+04
   148    0.43489E+04    0.10553E+01   -0.45176E+02    0.33121E+07    0.29657E+04
   149    0.43823E+04    0.10513E+01   -0.45244E+02    0.32920E+07    0.29272E+04
   150    0.44154E+04    0.10468E+01   -0.45289E+02    0.32720E+07    0.28893E+04
   151    0.44483E+04    0.10419E+01   -0.45309E+02    0.32522E+07    0.28520E+04
   152    0.44811E+04    0.10365E+01   -0.45305E+02    0.32325E+07    0.28153E+04
   153    0.45137E+04    0.10307E+01   -0.45276E+02    0.32131E+07    0.27792E+04
   154    0.45460E+04    0.10244E+01   -0.45223E+02    0.31937E+07    0.27437E+04
   155    0.45781E+04    0.10178E+01   -0.45144E+02    0.31746E+07    0.27088E+04
   156    0.46100E+04    0.10108E+01   -0.45040E+02    0.31556E+07    0.26744E+04
   157    0.46416E+04    0.10034E+01   -0.44911E+02    0.31367E+07    0.26406E+04
   158    0.46730E+04    0.99570E+00   -0.44756E+02    0.31180E+07    0.26074E+04
   159    0.47041E+04    0.98767E+00   -0.44576E+02    0.30995E+07    0.25747E+04
   160    0.47350E+04    0.97934E+00   -0.44370E+02    0.30811E+07    0.25425E+04
   161    0.47655E+04    0.97072E+00   -0.44138E+02    0.30629E+07    0.25109E+04
   162    0.47958E+04    0.96184E+00   -0.43880E+02    0.30449E+07    0.24798E+04
   163    0.48258E+04    0.95271E+00   -0.43596E+02    0.30270E+07    0.24492E+04
   164    0.48554E+04    0.94335E+00   -0.43286E+02    0.30092E+07    0.24191E+04
   165    0.48848E+04    0.93379E+00   -0.42950E+02    0.29916E+07    0.23895E+04
   166    0.49138E+04    0.92404E+00   -0.42586E+02    0.29741E+07    0.23603E+04
   167    0.49424E+04    0.91412E+00   -0.42196E+02    0.29568E+07    0.23317E+04
   168    0.49707E+04    0.90405E+00   -0.41780E+02    0.29397E+07    0.23035E+04
   169    0.49987E+04    0.89385E+00   -0.41336E+02    0.29226E+07    0.22758E+04
   170    0.50263E+04    0.88353E+00   -0.40865E+02    0.29058E+07    0.22486E+04
   171    0.50535E+04    0.87312E+00   -0.40367E+02    0.28890E+07    0.22218E+04
   172    0.50803E+04    0.86264E+00   -0.39841E+02    0.28725E+07    0.21955E+04
   173    0.51067E+04    0.85210E+00   -0.39288E+02    0.28560E+07    0.21696E+04
   174    0.51327E+04    0.84152E+00   -0.38707E+02    0.28397E+07    0.21441E+04
   175    0.51583E+04    0.83092E+00   -0.38098E+02    0.28236E+07    0.21190E+04
   176    0.51834E+04    0.82032E+00   -0.37462E+02    0.28075E+07    0.20943E+04
   177    0.52081E+04    0.80975E+00   -0.36797E+02    0.27917E+07    0.20701E+04
   178    0.52324E+04    0.79923E+00   -0.36105E+02    0.27759E+07    0.20462E+04
   179    0.52562E+04    0.78879E+00   -0.35384E+02    0.27603E+07    0.20227E+04
   180    0.52796E+04    0.77847E+00   -0.34637E+02    0.27448E+07    0.19996E+04
   181    0.53025E+04    0.76831E+00   -0.33862E+02    0.27295E+07    0.19769E+04
   182    0.53249E+04    0.75834E+00   -0.33060E+02    0.27143E+07    0.19546E+04
   183    0.53468E+04    0.74858E+00   -0.32232E+02    0.26992E+07    0.19326E+04
   184    0.53683E+04    0.73908E+00   -0.31377E+02    0.26842E+07    0.19109E+04
   185    0.53893E+04    0.72987E+00   -0.30496E+02    0.26694E+07    0.18896E+04
   186    0.54098E+04    0.72097E+00   -0.29590E+02    0.26547E+07    0.18686E+04
   187    0.54297E+04    0.71243E+00   -0.28657E+02    0.26401E+07    0.18480E+04
   188    0.54492E+04    0.70428E+00   -0.27699E+02    0.26257E+07    0.18276E+04
   189    0.54682E+04    0.69655E+00   -0.26716E+02    0.26114E+07    0.18076E+04
   190    0.54866E+04    0.68928E+00   -0.25707E+02    0.25972E+07    0.17879E+04
   191    0.55045E+04    0.68250E+00   -0.24675E+02    0.25831E+07    0.17685E+04
   192    0.55219E+04    0.67623E+00   -0.23617E+02    0.25691E+07    0.17493E+04
   193    0.55387E+04    0.67052E+00   -0.22535E+02    0.25553E+07    0.17305E+04
   194    0.55550E+04    0.66541E+00   -0.21430E+02    0.25415E+07    0.17119E+04
   195    0.55707E+04    0.66091E+00   -0.20300E+02    0.25279E+07    0.16936E+04
   196    0.55859E+04    0.65707E+00   -0.19147E+02    0.25144E+07    0.16755E+04
   197    0.56005E+04    0.65392E+00   -0.17971E+02    0.25010E+07    0.16577E+04
   198    0.56145E+04    0.65149E+00   -0.16772E+02    0.24878E+07    0.16402E+04
   199    0.56280E+04    0.64982E+00   -0.15549E+02    0.24746E+07    0.16229E+04
   200    0.56409E+04    0.64894E+00   -0.14305E+02    0.24615E+07    0.16058E+04
   201    0.56531E+04    0.64889E+00   -0.13038E+02    0.24486E+07    0.15889E+04
   202    0.56648E+04    0.64969E+00   -0.11749E+02    0.24357E+07    0.15723E+04
   203    0.56759E+04    0.65138E+00   -0.10438E+02    0.24230E+07    0.15558E+04
   204    0.56864E+04    0.65401E+00   -0.91066E+01    0.24103E+07    0.15396E+04
   205    0.56963E+04    0.65759E+00   -0.77547E+01    0.23978E+07    0.15236E+04
   206    0.57055E+04    0.66218E+00   -0.63831E+01    0.23854E+07    0.15077E+04
   207    0.57142E+04    0.66780E+00   -0.49922E+01    0.23730E+07    0.14921E+04
   208    0.57223E+04    0.67450E+00   -0.35827E+01    0.23608E+07    0.14767E+04
   209    0.57297E+04    0.68230E+00   -0.21550E+01    0.23487E+07    0.14615E+04
   210    0.57366E+04    0.69125E+00   -0.70993E+00    0.23366E+07    0.14465E+04
   211    0.57428E+04    0.70138E+00    0.75214E+00    0.23247E+07    0.14317E+04
   212    0.57484E+04    0.71272E+00    0.22306E+01    0.23129E+07    0.14171E+04
   213    0.57534E+04    0.72531E+00    0.37248E+01    0.23011E+07    0.14027E+04
   214    0.57578E+04    0.73919E+00    0.52343E+01    0.22895E+07    0.13885E+04
   215    0.57616E+04    0.75438E+00    0.67584E+01    0.22779E+07    0.13744E+04
   216    0.57647E+04    0.77094E+00    0.82966E+01    0.22664E+07    0.13606E+04
   217    0.57672E+04    0.78889E+00    0.98483E+01    0.22550E+07    0.13470E+04
   218    0.57691E+04    0.80827E+00    0.11413E+02    0.22437E+07    0.13335E+04
   219    0.57704E+04    0.82912E+00    0.12990E+02    0.22325E+07    0.13202E+04
   220    0.57710E+04    0.85147E+00    0.14579E+02    0.22214E+07    0.13071E+04
   221    0.57710E+04    0.87535E+00    0.16179E+02    0.22104E+07    0.12942E+04
   222    0.57704E+04    0.90081E+00    0.17789E+02    0.21994E+07    0.12815E+04
   223    0.57691E+04    0.92787E+00    0.19410E+02    0.21886E+07    0.12690E+04
   224    0.57672E+04    0.95658E+00    0.21041E+02    0.21778E+07    0.12566E+04
   225    0.57647E+04    0.98697E+00    0.22680E+02    0.21671E+07    0.12444E+04
   226    0.57615E+04    0.10191E+01    0.24327E+02    0.21565E+07    0.12324E+04
   227    0.57577E+04    0.10529E+01    0.25983E+02    0.21459E+07    0.12205E+04
   228    0.57533E+04    0.10885E+01    0.27645E+02    0.21355E+07    0.12089E+04
   229    0.57482E+04    0.11260E+01    0.29314E+02    0.21251E+07    0.11974E+04
   230    0.57425E+04    0.11652E+01    0.30988E+02    0.21148E+07    0.11860E+04
   231    0.57362E+04    0.12063E+01    0.32668E+02    0.21046E+07    0.11748E+04
   232    0.57292E+04    0.12492E+01    0.34351E+02    0.20944E+07    0.11638E+04
   233    0.57217E+04    0.12940E+01    0.36038E+02    0.20844E+07    0.11530E+04
   234    0.57135E+04    0.13407E+01    0.37727E+02    0.20744E+07    0.11423E+04
   235    0.57047E+04    0.13893E+01    0.39418E+02    0.20644E+07    0.11317E+04
   236    0.56953E+04    0.14399E+01    0.41111E+02    0.20546E+07    0.11213E+04
   237    0.56853E+04    0.14924E+01    0.42804E+02    0.20448E+07    0.11111E+04
   238    0.56747E+04    0.15470E+01    0.44496E+02    0.20351E+07    0.11010E+04
   239    0.56636E+04    0.16035E+01    0.46188E+02    0.20255E+07    0.10910E+04
   240    0.56518E+04    0.16620E+01    0.47878E+02    0.20159E+07    0.10812E+04
   241    0.56395E+04    0.17226E+01    0.49565E+02    0.20064E+07    0.10715E+04
   242    0.56265E+04    0.17853E+01    0.51249E+02    0.19970E+07    0.10619E+04
   243    0.56130E+04    0.18501E+01    0.52929E+02    0.19877E+07    0.10525E+04
   244    0.55989E+04    0.19170E+01    0.54604E+02    0.19784E+07    0.10432E+04
   245    0.55843E+04    0.19860E+01    0.56274E+02    0.19692E+07    0.10341E+04
   246    0.55691E+04    0.20571E+01    0.57938E+02    0.19600E+07    0.10251E+04
   247    0.55533E+04    0.21305E+01    0.59594E+02    0.19509E+07    0.10162E+04
   248    0.55370E+04    0.22060E+01    0.61243E+02    0.19419E+07    0.10074E+04
   249    0.55201E+04    0.22838E+01    0.62884E+02    0.19330E+07    0.99871E+03
   250    0.55027E+04    0.23638E+01    0.64516E+02    0.19241E+07    0.99016E+03
   251    0.54847E+04    0.24460E+01    0.66137E+02    0.19153E+07    0.98172E+03
   252    0.54662E+04    0.25306E+01    0.67748E+02    0.19065E+07    0.97340E+03
   253    0.54472E+04    0.26174E+01    0.69348E+02    0.18978E+07    0.96518E+03
   254    0.54276E+04    0.27065E+01    0.70936E+02    0.18892E+07    0.95707E+03
   255    0.54075E+04    0.27978E+01    0.72511E+02    0.18806E+07    0.94906E+03
   256    0.53870E+04    0.28914E+01    0.74073E+02    0.18721E+07    0.94115E+03
   257    0.53659E+04    0.29872E+01    0.75620E+02    0.18637E+07    0.93335E+03
   258    0.53443E+04    0.30853E+01    0.77153E+02    0.18553E+07    0.92563E+03
   259    0.53223E+04    0.31856E+01    0.78671E+02    0.18470E+07    0.91802E+03
   260    0.52997E+04    0.32882E+01    0.80173E+02    0.18387E+07    0.91049E+03
   261    0.52767E+04    0.33930E+01    0.81658E+02    0.18305E+07    0.90305E+03
   262    0.52533E+04    0.34999E+01    0.83125E+02    0.18223E+07    0.89570E+03
   263    0.52294E+04    0.36091E+01    0.84575E+02    0.18142E+07    0.88843E+03
   264    0.52050E+04    0.37205E+01    0.86006E+02    0.18062E+07    0.88125E+03
   265    0.51803E+04    0.38341E+01    0.87417E+02    0.17982E+07    0.87414E+03
   266    0.51551E+04    0.39498E+01    0.88808E+02    0.17903E+07    0.86711E+03
   267    0.51295E+04    0.40677E+01    0.90179E+02    0.17824E+07    0.86016E+03
   268    0.51035E+04    0.41878E+01    0.91527E+02    0.17746E+07    0.85328E+03
   269    0.50770E+04    0.43101E+01    0.92854E+02    0.17668E+07    0.84646E+03
   270    0.50502E+04    0.44345E+01    0.94158E+02    0.17591E+07    0.83971E+03
   271    0.50231E+04    0.45611E+01    0.95439E+02    0.17515E+07    0.83303E+03
   272    0.49955E+04    0.46898E+01    0.96695E+02    0.17439E+07    0.82641E+03
